relationshipId,createdTimestamp,updatedTimestamp,relationshipType,sourceNodeType,sourceNodeAttr,sourceNodeValue,targetNodeType,targetNodeAttr,targetNodeValue,affiliation,referenceType,sourceAuthoritySection,targetAuthoritySection,relationship,notes
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63-1,,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63-1,Authority,reference,NIST SP 800-63 v1.0.2,,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63-2,,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63-2,Authority,reference,NIST SP 800-63-1,,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63-3 (06/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63-3 (06/2017),Authority,reference,NIST SP 800-63-2,,,,1; 2; 3; 4,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (06/2017),Authority,reference,NIST SP 800-63A (06/2017),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (06/2017),Authority,reference,NIST SP 800-63B (06/2017),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (06/2017),Authority,reference,NIST SP 800-63C (06/2017),,,,,multi-part authority,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63A (06/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63A (06/2017),Authority,reference,NIST SP 800-63-2,,,,5,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63B (06/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63B (06/2017),Authority,reference,NIST SP 800-63-2,,,,6; 7; 8,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63C (06/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63C (06/2017),Authority,reference,NIST SP 800-63-2,,,,9,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63-3 (12/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63-3 (12/2017),Authority,reference,NIST SP 800-63-3 (06/2017),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (12/2017),Authority,reference,NIST SP 800-63A (12/2017),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (12/2017),Authority,reference,NIST SP 800-63B (12/2017),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (12/2017),Authority,reference,NIST SP 800-63C (12/2017),,,,,multi-part authority,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63A (12/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63A (12/2017),Authority,reference,NIST SP 800-63A (06/2017),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63B (12/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63B (12/2017),Authority,reference,NIST SP 800-63B (06/2017),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63C (12/2017),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63C (12/2017),Authority,reference,NIST SP 800-63C (06/2017),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63-3 (03/2020),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63-3 (03/2020),Authority,reference,NIST SP 800-63-3 (12/2017),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (03/2020),Authority,reference,NIST SP 800-63A (03/2020),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (03/2020),Authority,reference,NIST SP 800-63B (03/2020),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-3 (03/2020),Authority,reference,NIST SP 800-63C (03/2020),,,,,multi-part authority,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63A (03/2020),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63A (03/2020),Authority,reference,NIST SP 800-63A (12/2017),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63B (03/2020),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63B (03/2020),Authority,reference,NIST SP 800-63B (12/2017),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63Bsup1 (04/2024),,,,,,
,,,UPDATES,Authority,reference,NIST SP 800-63Bsup1 (04/2024),Authority,reference,NIST SP 800-63B (03/2020),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63C (03/2020),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63C (03/2020),Authority,reference,NIST SP 800-63C (12/2017),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63-4 (07/2025),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63-4 (07/2025),Authority,reference,NIST SP 800-63-3 (03/2020),,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-4 (07/2025),Authority,reference,NIST SP 800-63A-4 (07/2025),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-4 (07/2025),Authority,reference,NIST SP 800-63B-4 (07/2025),,,,,multi-part authority,
,,,HAS_RELATED_AUTHORITY,Authority,reference,NIST SP 800-63-4 (07/2025),Authority,reference,NIST SP 800-63C-4 (07/2025),,,,,multi-part authority,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63A-4 (07/2025),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63A-4 (07/2025),Authority,reference,NIST SP 800-63A (03/2020),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63B-4 (07/2025),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63B-4 (07/2025),Authority,reference,NIST SP 800-63B (03/2020),,,,,,
,,,CONTROLS,ControllingOrg,shortName,NIST,Authority,reference,NIST SP 800-63C-4 (07/2025),,,,,,
,,,SUPERSEDES,Authority,reference,NIST SP 800-63C-4 (07/2025),Authority,reference,NIST SP 800-63C (03/2020),,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1083,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1100,,,,,,
,,,OBSOLETES,Authority,reference,RFC1100,Authority,reference,RFC1083,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1130,,,,,,
,,,OBSOLETES,Authority,reference,RFC1130,Authority,reference,RFC1100,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1140,,,,,,
,,,OBSOLETES,Authority,reference,RFC1140,Authority,reference,RFC1130,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1200,,,,,,
,,,OBSOLETES,Authority,reference,RFC1200,Authority,reference,RFC1140,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1250,,,,,,
,,,OBSOLETES,Authority,reference,RFC1250,Authority,reference,RFC1200,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1280,,,,,,
,,,OBSOLETES,Authority,reference,RFC1280,Authority,reference,RFC1250,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1310,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1360,,,,,,
,,,OBSOLETES,Authority,reference,RFC1360,Authority,reference,RFC1280,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1410,,,,,,
,,,OBSOLETES,Authority,reference,RFC1410,Authority,reference,RFC1360,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1500,,,,,,
,,,OBSOLETES,Authority,reference,RFC1500,Authority,reference,RFC1410,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1540,,,,,,
,,,OBSOLETES,Authority,reference,RFC1540,Authority,reference,RFC1500,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1600,,,,,,
,,,OBSOLETES,Authority,reference,RFC1600,Authority,reference,RFC1540,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1602,,,,,,
,,,OBSOLETES,Authority,reference,RFC1602,Authority,reference,RFC1310,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IESG,Authority,reference,RFC1603,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1610,,,,,,
,,,OBSOLETES,Authority,reference,RFC1610,Authority,reference,RFC1600,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1720,,,,,,
,,,OBSOLETES,Authority,reference,RFC1720,Authority,reference,RFC1610,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1780,,,,,,
,,,OBSOLETES,Authority,reference,RFC1780,Authority,reference,RFC1720,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1800,,,,,,
,,,OBSOLETES,Authority,reference,RFC1800,Authority,reference,RFC1780,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1818,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1871,,,,,,
,,,UPDATES,Authority,reference,RFC1871,Authority,reference,RFC1602,,,,,,
,,,UPDATES,Authority,reference,RFC1871,Authority,reference,RFC1603,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1880,,,,,,
,,,OBSOLETES,Authority,reference,RFC1880,Authority,reference,RFC1800,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC1920,,,,,,
,,,OBSOLETES,Authority,reference,RFC1920,Authority,reference,RFC1880,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2000,,,,,,
,,,OBSOLETES,Authority,reference,RFC2000,Authority,reference,RFC1920,,,,,,
,,,CONTROLS,ControllingOrg,shortName,poised95 WG,Authority,reference,RFC2026,,,,,,
,,,MEMBER_OF,Authority,reference,RFC2026,AuthorityGroup,reference,BCP9,,,,,,
,,,OBSOLETES,Authority,reference,RFC2026,Authority,reference,RFC1602,,,,,,
,,,OBSOLETES,Authority,reference,RFC2026,Authority,reference,RFC1871,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2200,,,,,,
,,,OBSOLETES,Authority,reference,RFC2200,Authority,reference,RFC2000,,,,,,
,,,OBSOLETES,Authority,reference,RFC2200,Authority,reference,RFC1250,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2300,,,,,,
,,,OBSOLETES,Authority,reference,RFC2300,Authority,reference,RFC2200,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2400,,,,,,
,,,OBSOLETES,Authority,reference,RFC2400,Authority,reference,RFC2300,,,,,,
,,,CONTROLS,ControllingOrg,shortName,poisson WG,Authority,reference,RFC2418,,,,,,
,,,MEMBER_OF,Authority,reference,RFC2418,AuthorityGroup,reference,BCP25,,,,,,
,,,OBSOLETES,Authority,reference,RFC2418,Authority,reference,RFC1603,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2500,,,,,,
,,,OBSOLETES,Authority,reference,RFC2500,Authority,reference,RFC2400,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2600,,,,,,
,,,OBSOLETES,Authority,reference,RFC2600,Authority,reference,RFC2500,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2700,,,,,,
,,,OBSOLETES,Authority,reference,RFC2700,Authority,reference,RFC2600,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2800,,,,,,
,,,OBSOLETES,Authority,reference,RFC2800,Authority,reference,RFC2700,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2828,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2900,,,,,,
,,,OBSOLETES,Authority,reference,RFC2900,Authority,reference,RFC2800,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC3000,,,,,,
,,,OBSOLETES,Authority,reference,RFC3000,Authority,reference,RFC2900,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC3300,,,,,,
,,,OBSOLETES,Authority,reference,RFC3300,Authority,reference,RFC3000,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC3600,,,,,,
,,,OBSOLETES,Authority,reference,RFC3600,Authority,reference,RFC3300,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC3700,,,,,,
,,,OBSOLETES,Authority,reference,RFC3700,Authority,reference,RFC3600,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC4949,,,,,,
,,,MEMBER_OF,Authority,reference,RFC4949,AuthorityGroup,reference,FYI36,,,,,,
,,,OBSOLETES,Authority,reference,RFC4949,Authority,reference,RFC2828,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC5000,,,,,,
,,,OBSOLETES,Authority,reference,RFC5000,Authority,reference,RFC3700,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC5657,,,,,,
,,,MEMBER_OF,Authority,reference,RFC5657,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC5657,Authority,reference,RFC2026,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC6410,,,,,,
,,,MEMBER_OF,Authority,reference,RFC6410,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC6410,Authority,reference,RFC2026,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC7100,,,,,,
,,,MEMBER_OF,Authority,reference,RFC7100,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC7100,Authority,reference,RFC2026,,,,,,
,,,OBSOLETES,Authority,reference,RFC7100,Authority,reference,RFC5000,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC7127,,,,,,
,,,MEMBER_OF,Authority,reference,RFC7127,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC7127,Authority,reference,RFC2026,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC7437,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC7475,,,,,,
,,,MEMBER_OF,Authority,reference,RFC7475,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC7475,Authority,reference,RFC2026,,,,,,
,,,UPDATES,Authority,reference,RFC7475,Authority,reference,RFC2418,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC7776,,,,,,
,,,MEMBER_OF,Authority,reference,RFC7776,AuthorityGroup,reference,BCP25,,,,,,
,,,UPDATES,Authority,reference,RFC7776,Authority,reference,RFC2418,,,,,,
,,,UPDATES,Authority,reference,RFC7776,Authority,reference,RFC7437,,,,,,
,,,CONTROLS,ControllingOrg,shortName,iasa2 WG,Authority,reference,RFC8716,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8716,AuthorityGroup,reference,BCP25,,,,,,
,,,UPDATES,Authority,reference,RFC8716,Authority,reference,RFC7776,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC8789,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8789,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC8789,Authority,reference,RFC2026,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC9282,,,,,,
,,,MEMBER_OF,Authority,reference,RFC9282,AuthorityGroup,reference,BCP9,,,,,,
,,,UPDATES,Authority,reference,RFC9282,Authority,reference,RFC2026,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC3967,,,,,,
,,,MEMBER_OF,Authority,reference,RFC3967,AuthorityGroup,reference,BCP97,,,,,,
,,,REFERENCES,Authority,reference,RFC3967,Authority,reference,RFC2026,,normative,,,,
,,,REFERENCES,Authority,reference,RFC3967,Authority,reference,RFC1818,,informative,,,,
,,,REFERENCES,Authority,reference,RFC3967,Authority,reference,RFC1321,,informative,,,,
,,,REFERENCES,Authority,reference,RFC3967,Authority,reference,RFC2104,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC4897,,,,,,
,,,MEMBER_OF,Authority,reference,RFC4897,AuthorityGroup,reference,BCP97,,,,,,
,,,UPDATES,Authority,reference,RFC4897,Authority,reference,RFC3967,,,,,,
,,,REFERENCES,Authority,reference,RFC4897,Authority,reference,RFC2026,,normative,,,,
,,,REFERENCES,Authority,reference,RFC4897,Authority,reference,RFC3967,,normative,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC8067,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8067,AuthorityGroup,reference,BCP97,,,,,,
,,,UPDATES,Authority,reference,RFC8067,Authority,reference,RFC3967,,,,,,
,,,REFERENCES,Authority,reference,RFC8067,Authority,reference,RFC3967,,normative,,,,
,,,CONTROLS,ControllingOrg,shortName,appsawg WG,Authority,reference,RFC6648,,,,,,
,,,MEMBER_OF,Authority,reference,RFC6648,AuthorityGroup,reference,BCP178,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC2119,,,,,,
,,,MEMBER_OF,Authority,reference,RFC2119,AuthorityGroup,reference,BCP14,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC8174,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8174,AuthorityGroup,reference,BCP14,,,,,,
,,,UPDATES,Authority,reference,RFC8174,Authority,reference,RFC2119,,,,,,
,,,REFERENCES,Authority,reference,RFC8174,Authority,reference,RFC2119,,normative,,,,
,,,CONTROLS,ControllingOrg,shortName,drums WG,Authority,reference,RFC2234,,,,,,
,,,MEMBER_OF,Authority,reference,RFC2234,AuthorityGroup,reference,ABNF,,,,,,
,,,REFERENCES,Authority,reference,RFC2234,Authority,reference,US-ASCII [ANSI X3.4-1986],,,,,,
,,,REFERENCES,Authority,reference,RFC2234,Authority,reference,RFC733,,,,,,
,,,REFERENCES,Authority,reference,RFC2234,Authority,reference,RFC822,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF APP Area,Authority,reference,RFC4234,,,,,,
,,,MEMBER_OF,Authority,reference,RFC4234,AuthorityGroup,reference,ABNF,,,,,,
,,,OBSOLETES,Authority,reference,RFC4234,Authority,reference,RFC2234,,,,,,
,,,REFERENCES,Authority,reference,RFC4234,Authority,reference,US-ASCII [ANSI X3.4-1986],,normative,,,,
,,,REFERENCES,Authority,reference,RFC4234,Authority,reference,RFC2234,,informative,,,,
,,,REFERENCES,Authority,reference,RFC4234,Authority,reference,RFC733,,informative,,,,
,,,REFERENCES,Authority,reference,RFC4234,Authority,reference,RFC822,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF APP Area,Authority,reference,RFC5234,,,,,,
,,,MEMBER_OF,Authority,reference,RFC5234,AuthorityGroup,reference,STD68,,,,,,
,,,MEMBER_OF,Authority,reference,RFC5234,AuthorityGroup,reference,ABNF,,,,,,
,,,OBSOLETES,Authority,reference,RFC5234,Authority,reference,RFC4234,,,,,,
,,,REFERENCES,Authority,reference,RFC5234,Authority,reference,US-ASCII [USAS X3.4-1968],,normative,,,,
,,,REFERENCES,Authority,reference,RFC5234,Authority,reference,RFC733,,informative,,,,
,,,REFERENCES,Authority,reference,RFC5234,Authority,reference,RFC822,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF APP Area,Authority,reference,RFC7405,,,,,,
,,,MEMBER_OF,Authority,reference,RFC7405,AuthorityGroup,reference,ABNF,,,,,,
,,,UPDATES,Authority,reference,RFC7405,Authority,reference,RFC5234,,,,,,
,,,REFERENCES,Authority,reference,RFC7405,Authority,reference,RFC5234,,normative,,,,
,,,DEFINES,AuthorityGroup,reference,ABNF,Artifact,shortName,ABNF,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IESG,Authority,reference,RFC2434,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF OPS Area,Authority,reference,RFC3692,,,,,,
,,,MEMBER_OF,Authority,reference,RFC3692,AuthorityGroup,reference,BCP82,,,,,,
,,,UPDATES,Authority,reference,RFC3692,Authority,reference,RFC2434,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC5226,,,,,,
,,,OBSOLETES,Authority,reference,RFC5226,Authority,reference,RFC2434,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF,Authority,reference,RFC8126,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8126,AuthorityGroup,reference,BCP26,,,,,,
,,,OBSOLETES,Authority,reference,RFC8126,Authority,reference,RFC5226,,,,,,
,,,CONTROLS,ControllingOrg,shortName,netmod WG,Authority,reference,RFC6087,,,,,,
,,,CONTROLS,ControllingOrg,shortName,netmod WG,Authority,reference,RFC8407,,,,,,
,,,OBSOLETES,Authority,reference,RFC8407,Authority,reference,RFC6087,,,,,,
,,,CONTROLS,ControllingOrg,shortName,netmod WG,Authority,reference,RFC8819,,,,,,
,,,UPDATES,Authority,reference,RFC8819,Authority,reference,RFC8407,,,,,,
,,,CONTROLS,ControllingOrg,shortName,netmod WG,Authority,reference,RFC9907,,,,,,
,,,MEMBER_OF,Authority,reference,RFC9907,AuthorityGroup,reference,BCP216,,,,,,
,,,UPDATES,Authority,reference,RFC9907,Authority,reference,RFC8126,,,,,,
,,,OBSOLETES,Authority,reference,RFC9907,Authority,reference,RFC8407,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF APP Area,Authority,reference,RFC3548,,,,,,
,,,DEFINES,Authority,reference,RFC3548,Artifact,shortName,Base16,,,,,,
,,,DEFINES,Authority,reference,RFC3548,Artifact,shortName,Base32,,,,,,
,,,DEFINES,Authority,reference,RFC3548,Artifact,shortName,Base64,,,,,,
,,,DEFINES,Authority,reference,RFC3548,Artifact,shortName,Base64URL,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF GEN Area,Authority,reference,RFC4648,,,,,,
,,,OBSOLETES,Authority,reference,RFC4648,Authority,reference,RFC3548,,,,,,
,,,DEFINES,Authority,reference,RFC4648,Artifact,shortName,Base16,,,,,,
,,,DEFINES,Authority,reference,RFC4648,Artifact,shortName,Base32,,,,,,
,,,DEFINES,Authority,reference,RFC4648,Artifact,shortName,Base32 (ext hex),,,,,,
,,,DEFINES,Authority,reference,RFC4648,Artifact,shortName,Base64,,,,,,
,,,DEFINES,Authority,reference,RFC4648,Artifact,shortName,Base64URL,,,,,,
,,,CONTROLS,ControllingOrg,shortName,ISO,Authority,reference,ISO/R 2014:1971,,,,,,
,,,MEMBER_OF,Authority,reference,ISO/R 2014:1971,AuthorityGroup,reference,ISO 8601,,,,,,
,,,CONTROLS,ControllingOrg,shortName,ISO TC 154,Authority,reference,ISO 2014:1976,,,,,,
,,,MEMBER_OF,Authority,reference,ISO 2014:1976,AuthorityGroup,reference,ISO 8601,,,,,,
,,,OBSOLETES,Authority,reference,ISO 2014:1976,Authority,reference,ISO/R 2014:1971,,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ISO 2014:1976,Authority,reference,ISO/R 2014:1971,,,,,technically equivalent,
,,,CONTROLS,ControllingOrg,shortName,ISO,Authority,reference,ISO/R 2015:1971,,,,,,
,,,MEMBER_OF,Authority,reference,ISO/R 2015:1971,AuthorityGroup,reference,ISO 8601,,,,,,
,,,CONTROLS,ControllingOrg,shortName,ISO TC 154,Authority,reference,ISO 2015:1976,,,,,,
