authorityDraftRevisionId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,revisionSequence,title,status,type,ietfStream,publishedDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,notes
,,,,relComplete,openid-connect-core-1_0-15,15,OpenID Connect Core 1.0,Revised,Work Group Draft,,2013-12-14,https://openid.net/specs/openid-connect-core-1_0-15.html,HTML,https://openid.net/specs/openid-connect-core-1_0-15.txt,https://openid.net/specs/openid-connect-core-1_0-15.html,,,
,,,,relComplete,openid-connect-core-1_0-14,14,OpenID Connect Core 1.0,Revised,Work Group Draft,,2013-10-15,https://openid.net/specs/openid-connect-core-1_0-14.html,HTML,https://openid.net/specs/openid-connect-core-1_0-14.txt,https://openid.net/specs/openid-connect-core-1_0-14.html,,,
,,,,relComplete,openid-connect-core-1_0-13,13,OpenID Connect Core 1.0,Revised,Work Group Draft,,2013-10-12,https://openid.net/specs/openid-connect-core-1_0-13.html,HTML,https://openid.net/specs/openid-connect-core-1_0-13.txt,https://openid.net/specs/openid-connect-core-1_0-13.html,,,
,,,,relComplete,openid-connect-core-1_0-12,12,OpenID Connect Core 1.0,Revised,Work Group Draft,,2013-09-24,https://openid.net/specs/openid-connect-core-1_0-12.html,HTML,https://openid.net/specs/openid-connect-core-1_0-12.txt,https://openid.net/specs/openid-connect-core-1_0-12.html,,,Replaces openid-connect-messages-1_0-20 and openid-connect-standard-1_0-21.
,,,,relComplete,openid-connect-core-1_0-11,11,OpenID Connect Core 1.0,Revised,Work Group Draft,,2011-07-28,https://openid.net/specs/openid-connect-core-1_0-11.html,HTML,https://openid.net/specs/openid-connect-core-1_0-11.txt,https://openid.net/specs/openid-connect-core-1_0-11.html,,,
,,,,relComplete,openid-connect-core-1_0-10,10,OpenID Connect Core 1.0,Revised,Work Group Draft,,2011-07-12,https://openid.net/specs/openid-connect-core-1_0-10.html,HTML,https://openid.net/specs/openid-connect-core-1_0-10.txt,https://openid.net/specs/openid-connect-core-1_0-10.html,,,
,,,,relComplete,openid-connect-core-1_0-09,9,OpenID Connect Core 1.0,Revised,Work Group Draft,,2011-07-11,https://openid.net/specs/openid-connect-core-1_0-09.html,HTML,https://openid.net/specs/openid-connect-core-1_0-09.txt,https://openid.net/specs/openid-connect-core-1_0-09.html,,,
,,,,relComplete,openid-connect-core-1_0-08,8,OpenID Connect Core 1.0,Revised,Work Group Draft,,2011-07-06,https://openid.net/specs/openid-connect-core-1_0-08.html,HTML,https://openid.net/specs/openid-connect-core-1_0-08.txt,https://openid.net/specs/openid-connect-core-1_0-08.html,,,
,,,,relComplete,openid-connect-core-1_0-07,7,OpenID Connect Core 1.0,Revised,Work Group Draft,,2011-06-29,https://openid.net/specs/openid-connect-core-1_0-07.html,HTML,https://openid.net/specs/openid-connect-core-1_0-07.txt,https://openid.net/specs/openid-connect-core-1_0-07.html,,,
,,,,relComplete,openid-connect-core-1_0-06,6,OpenID Connect Core 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-core-1_0-05,5,OpenID Connect Core 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-core-1_0-04,4,OpenID Connect Core 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-core-1_0-03,3,OpenID Connect Core 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-core-1_0-02,2,OpenID Connect Core 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-core-1_0-01,1,OpenID Connect Core 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-framework-1_0-05,5,OpenID Connect Framework 1.0,Replaced,Work Group Draft,,2011-07-28,https://openid.net/specs/openid-connect-framework-1_0-05.html,HTML,https://openid.net/specs/openid-connect-framework-1_0-05.txt,https://openid.net/specs/openid-connect-framework-1_0-05.html,,,
,,,,relComplete,openid-connect-framework-1_0-04,4,OpenID Connect Framework 1.0,Revised,Work Group Draft,,2011-07-12,https://openid.net/specs/openid-connect-framework-1_0-04.html,HTML,https://openid.net/specs/openid-connect-framework-1_0-04.txt,https://openid.net/specs/openid-connect-framework-1_0-04.html,,,
,,,,relComplete,openid-connect-framework-1_0-03,3,OpenID Connect Framework 1.0,Revised,Work Group Draft,,2011-07-11,https://openid.net/specs/openid-connect-framework-1_0-03.html,HTML,https://openid.net/specs/openid-connect-framework-1_0-03.txt,https://openid.net/specs/openid-connect-framework-1_0-03.html,,,
,,,,relComplete,openid-connect-framework-1_0-02,2,OpenID Connect Framework 1.0,Revised,Work Group Draft,,2011-07-06,https://openid.net/specs/openid-connect-framework-1_0-02.html,HTML,https://openid.net/specs/openid-connect-framework-1_0-02.txt,https://openid.net/specs/openid-connect-framework-1_0-02.html,,,
,,,,relComplete,openid-connect-framework-1_0-01,1,OpenID Connect Framework 1.0,Revised,Work Group Draft,,2011-07-05,https://openid.net/specs/openid-connect-framework-1_0-01.html,HTML,https://openid.net/specs/openid-connect-framework-1_0-01.txt,https://openid.net/specs/openid-connect-framework-1_0-01.html,,,Split from openid-connect-core-1_0-06.
,,,,relComplete,openid-connect-code-1_0-02,2,OpenID Connect Authorization Code Binding 1.0,Replaced,Work Group Draft,,2011-06-18,https://openid.net/specs/openid-connect-code-1_0-02.html,HTML,https://openid.net/specs/openid-connect-code-1_0-02.txt,https://openid.net/specs/openid-connect-code-1_0-02.html,,,
,,,,relComplete,openid-connect-code-1_0-01,1,OpenID Connect Authorization Code Binding 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-ab-1_0-02,2,OpenID Connect Artifact Binding 1.0,Replaced,Work Group Draft,,2011-06-18,https://openid.net/specs/openid-connect-ab-1_0-02.html,HTML,https://openid.net/specs/openid-connect-ab-1_0-02.txt,https://openid.net/specs/openid-connect-ab-1_0-02.html,,,
,,,,relComplete,openid-connect-ab-1_0-01,1,OpenID Connect Artifact Binding 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-http-redirect-1_0-05,5,OpenID Connect HTTP Redirect Binding 1.0,Replaced,Work Group Draft,,2011-07-28,https://openid.net/specs/openid-connect-http-redirect-1_0-05.html,HTML,https://openid.net/specs/openid-connect-http-redirect-1_0-05.txt,https://openid.net/specs/openid-connect-http-redirect-1_0-05.html,,,
,,,,relComplete,openid-connect-http-redirect-1_0-04,4,OpenID Connect HTTP Redirect Binding 1.0,Revised,Work Group Draft,,2011-07-12,https://openid.net/specs/openid-connect-http-redirect-1_0-04.html,HTML,https://openid.net/specs/openid-connect-http-redirect-1_0-04.txt,https://openid.net/specs/openid-connect-http-redirect-1_0-04.html,,,
,,,,relComplete,openid-connect-http-redirect-1_0-03,3,OpenID Connect HTTP Redirect Binding 1.0,Revised,Work Group Draft,,2011-07-11,https://openid.net/specs/openid-connect-http-redirect-1_0-03.html,HTML,https://openid.net/specs/openid-connect-http-redirect-1_0-03.txt,https://openid.net/specs/openid-connect-http-redirect-1_0-03.html,,,
,,,,relComplete,openid-connect-http-redirect-1_0-02,2,OpenID Connect HTTP Redirect Binding 1.0,Revised,Work Group Draft,,2011-07-06,https://openid.net/specs/openid-connect-http-redirect-1_0-04.html,HTML,https://openid.net/specs/openid-connect-http-redirect-1_0-02.txt,https://openid.net/specs/openid-connect-http-redirect-1_0-04.html,,,
,,,,relComplete,openid-connect-http-redirect-1_0-01,1,OpenID Connect HTTP Redirect Binding 1.0,Revised,Work Group Draft,,2011-06-30,https://openid.net/specs/openid-connect-http-redirect-1_0-01.html,HTML,https://openid.net/specs/openid-connect-http-redirect-1_0-01.txt,https://openid.net/specs/openid-connect-http-redirect-1_0-01.html,,,Replaces openid-connect-code-1_0-02 and openid-connect-ab-1_0-02.
,,,,relComplete,openid-connect-userinfo-1_0-06,6,OpenID Connect UserInfo 1.0,Replaced,Work Group Draft,,2011-07-28,https://openid.net/specs/openid-connect-userinfo-1_0-06.html,HTML,https://openid.net/specs/openid-connect-userinfo-1_0-06.txt,https://openid.net/specs/openid-connect-userinfo-1_0-06.html,,,
,,,,relComplete,openid-connect-userinfo-1_0-05,5,OpenID Connect UserInfo 1.0,Revised,Work Group Draft,,2011-07-11,https://openid.net/specs/openid-connect-userinfo-1_0-05.html,HTML,https://openid.net/specs/openid-connect-userinfo-1_0-05.txt,https://openid.net/specs/openid-connect-userinfo-1_0-05.html,,,
,,,,relComplete,openid-connect-userinfo-1_0-04,4,OpenID Connect UserInfo 1.0,Revised,Work Group Draft,,2011-07-06,https://openid.net/specs/openid-connect-userinfo-1_0-04.html,HTML,https://openid.net/specs/openid-connect-userinfo-1_0-04.txt,https://openid.net/specs/openid-connect-userinfo-1_0-04.html,,,
,,,,relComplete,openid-connect-userinfo-1_0-03,3,OpenID Connect UserInfo 1.0,Revised,Work Group Draft,,2011-07-05,https://openid.net/specs/openid-connect-userinfo-1_0-03.html,HTML,https://openid.net/specs/openid-connect-userinfo-1_0-03.txt,https://openid.net/specs/openid-connect-userinfo-1_0-03.html,,,
,,,,relComplete,openid-connect-userinfo-1_0-02,2,OpenID Connect UserInfo 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-userinfo-1_0-01,1,OpenID Connect UserInfo 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-userinfo-1_0-00,0,OpenID Connect UserInfo 1.0,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,openid-connect-messages-1_0-20,20,OpenID Connect Messages 1.0,Replaced,Implementers Draft,,2013-07-05,https://openid.net/specs/openid-connect-messages-1_0-20.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-20.txt,https://openid.net/specs/openid-connect-messages-1_0-20.html,,,
,,,,relComplete,openid-connect-messages-1_0-19,19,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2013-05-30,https://openid.net/specs/openid-connect-messages-1_0-19.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-19.txt,https://openid.net/specs/openid-connect-messages-1_0-19.html,,,
,,,,relComplete,openid-connect-messages-1_0-18,18,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2013-05-03,https://openid.net/specs/openid-connect-messages-1_0-18.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-18.txt,https://openid.net/specs/openid-connect-messages-1_0-18.html,,,
,,,,relComplete,openid-connect-messages-1_0-17,17,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2013-03-26,https://openid.net/specs/openid-connect-messages-1_0-17.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-17.txt,https://openid.net/specs/openid-connect-messages-1_0-17.html,,,
,,,,relComplete,openid-connect-messages-1_0-16,16,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2013-03-06,https://openid.net/specs/openid-connect-messages-1_0-16.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-16.txt,https://openid.net/specs/openid-connect-messages-1_0-16.html,,,
,,,,relComplete,openid-connect-messages-1_0-15,15,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2013-01-22,https://openid.net/specs/openid-connect-messages-1_0-15.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-15.txt,https://openid.net/specs/openid-connect-messages-1_0-15.html,,,
,,,,relComplete,openid-connect-messages-1_0-14,14,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-12-27,https://openid.net/specs/openid-connect-messages-1_0-14.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-14.txt,https://openid.net/specs/openid-connect-messages-1_0-14.html,,,
,,,,relComplete,openid-connect-messages-1_0-13,13,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-12-06,https://openid.net/specs/openid-connect-messages-1_0-13.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-13.txt,https://openid.net/specs/openid-connect-messages-1_0-13.html,,,
,,,,relComplete,openid-connect-messages-1_0-12,12,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-06-23,https://openid.net/specs/openid-connect-messages-1_0-12.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-12.txt,https://openid.net/specs/openid-connect-messages-1_0-12.html,,,
,,,,relComplete,openid-connect-messages-1_0-11,11,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-06-20,https://openid.net/specs/openid-connect-messages-1_0-11.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-11.txt,https://openid.net/specs/openid-connect-messages-1_0-11.html,,,
,,,,relComplete,openid-connect-messages-1_0-10,10,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-05-25,https://openid.net/specs/openid-connect-messages-1_0-10.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-10.txt,https://openid.net/specs/openid-connect-messages-1_0-10.html,,,
,,,,relComplete,openid-connect-messages-1_0-09,9,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-04-10,https://openid.net/specs/openid-connect-messages-1_0-09.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-09.txt,https://openid.net/specs/openid-connect-messages-1_0-09.html,,,
,,,,relComplete,openid-connect-messages-1_0-08,8,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2012-02-27,https://openid.net/specs/openid-connect-messages-1_0-08.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-08.txt,https://openid.net/specs/openid-connect-messages-1_0-08.html,,,
,,,,relComplete,openid-connect-messages-1_0-07,7,OpenID Connect Messages 1.0,Revised,Implementers Draft,,2011-12-23,https://openid.net/specs/openid-connect-messages-1_0-07.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-07.txt,https://openid.net/specs/openid-connect-messages-1_0-07.html,,,
,,,,relComplete,openid-connect-messages-1_0-06,6,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2011-10-14,https://openid.net/specs/openid-connect-messages-1_0-06.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-06.txt,https://openid.net/specs/openid-connect-messages-1_0-06.html,,,
,,,,relComplete,openid-connect-messages-1_0-05,5,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2011-09-30,https://openid.net/specs/openid-connect-messages-1_0-05.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-05.txt,https://openid.net/specs/openid-connect-messages-1_0-05.html,,,
,,,,relComplete,openid-connect-messages-1_0-04,4,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2011-09-02,https://openid.net/specs/openid-connect-messages-1_0-04.html,HTML,https://openid.net/specs/openid-connect-messages-1_0-04.txt,https://openid.net/specs/openid-connect-messages-1_0-04.html,,,
,,,,relComplete,openid-connect-messages-1_0-03,3,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2011-08-29,https://openid.net/specs/openid-connect-messages-1_0-03.html,HTML,,https://openid.net/specs/openid-connect-messages-1_0-03.html,,,
,,,,relComplete,openid-connect-messages-1_0-02,2,OpenID Connect Messages 1.0,Revised,Work Group Draft,,2011-08-18,https://openid.net/specs/openid-connect-messages-1_0-02.html,HTML,,https://openid.net/specs/openid-connect-messages-1_0-02.html,,,
