authorityId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,versionTag,title,status,type,ietfStream,publishedDate,deprecatedDate,withdrawnDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,doi,notes
,,,characterSet,relOnly; relComplete,ISO/IEC 8859-10:1998,Edition 2,Information Technology — 8-bit Single-byte Coded Graphic Character Sets — Part 10: Latin Alphabet No. 6,Active,International Standard,,1998-07,,,https://www.iso.org/standard/28254.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 8859-11:2001,Edition 1,Information Technology — 8-bit Single-byte Coded Graphic Character Sets — Part 11: Latin/Thai Alphabet,Active,International Standard,,2001-12,,,https://www.iso.org/standard/28263.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 8859-13:1998,Edition 1,Information Technology — 8-bit Single-byte Coded Graphic Character Sets — Part 13: Latin Alphabet No. 7,Active,International Standard,,1998-10,,,https://www.iso.org/standard/28265.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 8859-14:1998,Edition 1,Information Technology — 8-bit Single-byte Coded Graphic Character Sets — Part 14: Latin Alphabet No. 8 (Celtic),Active,International Standard,,1998-11,,,https://www.iso.org/standard/29630.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 8859-15:1999,Edition 1,Information Technology — 8-bit Single-byte Coded Graphic Character Sets — Part 15: Latin Alphabet No. 9,Active,International Standard,,1999-03,,,https://www.iso.org/standard/29505.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 8859-16:2001,Edition 1,Information Technology — 8-bit Single-byte Coded Graphic Character Sets — Part 16: Latin Alphabet No. 10,Active,International Standard,,2001-07,,,https://www.iso.org/standard/33428.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 10367:1991,Edition 1,Information Technology — Standardized Coded Graphic Character Sets for Use in 8-bit Codes,Active; Errata,International Standard,,1991-12,,,https://www.iso.org/standard/18428.html,,,,,,,
,,,characterSet,relOnly; relComplete,ISO/IEC 10367:1991/Cor 1:2001,Edition 1,Information Technology — Standardized Coded Graphic Character Sets for Use in 8-bit Codes (1991) — Technical Corrigendum 1,Active,International Standard,,2001-06,,,https://www.iso.org/standard/31394.html,,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 1.0,1.0,The Unicode Standard 1.0,Superseded; Updated,Unicode Standard,,1991-10,,,https://www.unicode.org/versions/Unicode1.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 1.0.1,1.0.1,The Unicode Standard 1.0.1,Superseded,Unicode Standard,,1992,,,https://www.unicode.org/versions/Unicode1.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 1.1,1.1,The Unicode Standard 1.1,Superseded,Unicode Standard,,1993-06,,,https://www.unicode.org/versions/Unicode1.1.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 2.0,2.0,The Unicode Standard 2.0,Superseded,Unicode Standard,,1996-07,,,https://www.unicode.org/versions/Unicode2.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 2.1,2.1,The Unicode Standard 2.1,Superseded,Unicode Standard,,1998-02,,,https://www.unicode.org/versions/Unicode2.1.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 3.0,3.0,The Unicode Standard 3.0,Superseded,Unicode Standard,,1999-09,,,https://www.unicode.org/versions/Unicode3.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 3.1,3.1,The Unicode Standard 3.1,Superseded,Unicode Standard,,2001-03,,,https://www.unicode.org/versions/Unicode3.1.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 3.2,3.2,The Unicode Standard 3.2,Superseded,Unicode Standard,,2002-03,,,https://www.unicode.org/versions/Unicode3.2.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 4.0,4.0,The Unicode Standard 4.0,Superseded,Unicode Standard,,2003-04,,,https://www.unicode.org/versions/Unicode4.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 4.1,4.1,The Unicode Standard 4.1,Superseded,Unicode Standard,,2005-03-31,,,https://www.unicode.org/versions/Unicode4.1.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 5.0,5.0,The Unicode Standard 5.0,Superseded,Unicode Standard,,2006-07-14,,,https://www.unicode.org/versions/Unicode5.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 5.1,5.1,The Unicode Standard 5.1,Superseded,Unicode Standard,,2008-04-04,,,https://www.unicode.org/versions/Unicode5.1.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 5.2,5.2,The Unicode Standard 5.2,Superseded,Unicode Standard,,2009-10-01,,,https://www.unicode.org/versions/Unicode5.2.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 6.0,6.0,The Unicode Standard 6.0,Superseded,Unicode Standard,,2010-10-11,,,https://www.unicode.org/versions/Unicode6.0.0/,HTML,,,,,,
,,,characterSet,relOnly; relComplete,Unicode 6.1,6.1,The Unicode Standard 6.1,Superseded,Unicode Standard,,2012-01-31,,,https://www.unicode.org/versions/Unicode6.1.0/,HTML,,,http://www.unicode.org/versions/Unicode6.1.0/UnicodeStandard-6.1.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 6.2,6.2,The Unicode Standard 6.2,Superseded,Unicode Standard,,2012-09-26,,,https://www.unicode.org/versions/Unicode6.2.0/,HTML,,,http://www.unicode.org/versions/Unicode6.2.0/UnicodeStandard-6.2.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 6.3,6.3,The Unicode Standard 6.3,Superseded,Unicode Standard,,2013-09-30,,,https://www.unicode.org/versions/Unicode6.3.0/,HTML,,,,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 7.0,7.0,The Unicode Standard 7.0,Superseded,Unicode Standard,,2014-06-16,,,https://www.unicode.org/versions/Unicode7.0.0/,HTML,,,http://www.unicode.org/versions/Unicode7.0.0/UnicodeStandard-7.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 8.0,8.0,The Unicode Standard 8.0,Superseded,Unicode Standard,,2015-06-17,,,https://www.unicode.org/versions/Unicode8.0.0/,HTML,,,http://www.unicode.org/versions/Unicode8.0.0/UnicodeStandard-8.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 9.0,9.0,The Unicode Standard 9.0,Superseded,Unicode Standard,,2016-06-21,,,https://www.unicode.org/versions/Unicode9.0.0/,HTML,,,http://www.unicode.org/versions/Unicode9.0.0/UnicodeStandard-9.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 10.0,10.0,The Unicode Standard 10.0,Superseded,Unicode Standard,,2017-06-20,,,https://www.unicode.org/versions/Unicode10.0.0/,HTML,,,http://www.unicode.org/versions/Unicode10.0.0/UnicodeStandard-10.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 11.0,11.0,The Unicode Standard 11.0,Superseded,Unicode Standard,,2018-06-05,,,https://www.unicode.org/versions/Unicode11.0.0/,HTML,,,http://www.unicode.org/versions/Unicode11.0.0/UnicodeStandard-11.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 12.0,12.0,The Unicode Standard 12.0,Superseded,Unicode Standard,,2019-03-05,,,https://www.unicode.org/versions/Unicode12.0.0/,HTML,,,http://www.unicode.org/versions/Unicode12.0.0/UnicodeStandard-12.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 12.1,12.1,The Unicode Standard 12.1,Superseded,Unicode Standard,,2019-05-07,,,https://www.unicode.org/versions/Unicode12.1.0/,HTML,,,,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 13.0,13.0,The Unicode Standard 13.0,Superseded,Unicode Standard,,2020-03-10,,,https://www.unicode.org/versions/Unicode13.0.0/,HTML,,,https://www.unicode.org/versions/Unicode13.0.0/UnicodeStandard-13.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 14.0,14.0,The Unicode Standard 14.0,Superseded,Unicode Standard,,2021-09-14,,,https://www.unicode.org/versions/Unicode14.0.0/,HTML,,,https://www.unicode.org/versions/Unicode14.0.0/UnicodeStandard-14.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 15.0,15.0,The Unicode Standard 15.0,Superseded,Unicode Standard,,2022-09-13,,,https://www.unicode.org/versions/Unicode15.0.0/,HTML,,,https://www.unicode.org/versions/Unicode15.0.0/UnicodeStandard-15.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 15.1,15.1,The Unicode Standard 15.1,Superseded,Unicode Standard,,2023-09-12,,,https://www.unicode.org/versions/Unicode15.1.0/,HTML,,,,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 16.0,16.0,The Unicode Standard 16.0,Superseded,Unicode Standard,,2024-09-10,,,https://www.unicode.org/versions/Unicode16.0.0/,HTML,,,https://www.unicode.org/versions/Unicode16.0.0/UnicodeStandard-16.0.pdf,PDF,,
,,,characterSet,relOnly; relComplete,Unicode 17.0,17.0,The Unicode Standard 17.0,Active,Unicode Standard,,2025-09-09,,,https://www.unicode.org/versions/Unicode17.0.0/,HTML,,,https://www.unicode.org/versions/Unicode17.0.0/UnicodeStandard-17.0.pdf,PDF,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane,Withdrawn; Superseded; Updated; Errata,International Standard,,1993-05,,2000-10-05,https://www.iso.org/standard/18741.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Cor 1:1996,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Technical Corrigendum 1,Withdrawn; Superseded,International Standard,,1996-02,,2000-10-05,https://www.iso.org/standard/26625.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Cor 2:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Technical Corrigendum 2,Withdrawn; Superseded,International Standard,,1998-06,,2000-10-05,https://www.iso.org/standard/30523.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 1:1996,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 1: Transformation Format for 16 planes of group 00 (UTF-16),Withdrawn; Superseded,International Standard,,1996-10,,2000-10-05,https://www.iso.org/standard/26222.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 2:1996,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 2: UCS Transformation Format 8 (UTF-8),Withdrawn; Superseded,International Standard,,1996-10,,2000-10-05,https://www.iso.org/standard/26223.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 3:1996,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 3,Withdrawn; Superseded,International Standard,,1996-10,,2000-10-05,https://www.iso.org/standard/26224.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 4:1996,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 4,Withdrawn; Superseded,International Standard,,1996-10,,2000-10-05,https://www.iso.org/standard/26225.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 5:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 5: Hangul Syllables,Withdrawn; Superseded,International Standard,,1998-06,,2000-10-05,https://www.iso.org/standard/26674.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 6:1997,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 6: Tibetan,Withdrawn; Superseded,International Standard,,1997-11,,2000-10-05,https://www.iso.org/standard/27768.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 7:1997,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 7: 33 Additional Characters,Withdrawn; Superseded,International Standard,,1997-11,,2000-10-05,https://www.iso.org/standard/27769.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 8:1997,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 8,Withdrawn; Superseded,International Standard,,1997-12,,2000-10-05,https://www.iso.org/standard/27770.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 9:1997,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 9: Identifiers for Characters,Withdrawn; Superseded,International Standard,,1997-12,,2000-10-05,https://www.iso.org/standard/28896.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 10:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 10: Ethiopic,Withdrawn; Superseded,International Standard,,1998-10,,2000-10-05,https://www.iso.org/standard/28838.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 11:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 11: Unified Canadian Aboriginal Syllabics,Withdrawn; Superseded,International Standard,,1998-07,,2000-10-05,https://www.iso.org/standard/28839.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 12:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 12: Cherokee,Withdrawn; Superseded,International Standard,,1998-09,,2000-10-05,https://www.iso.org/standard/28840.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 13:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 13: CJK Unified Ideographs with Supplementary Sources,Withdrawn; Superseded,International Standard,,1998-10,,2000-10-05,https://www.iso.org/standard/29504.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 16:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 16: Braille Patterns,Withdrawn; Superseded,International Standard,,1998-10,,2000-10-05,https://www.iso.org/standard/29663.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 17:1999,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 17: CJK Unified Ideographs Extension A,Withdrawn; Superseded,International Standard,,1999-08,,2000-10-05,https://www.iso.org/standard/30602.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 18:1999,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 18: Symbols and Other Characters,Withdrawn; Superseded,International Standard,,1999-07,,2000-10-05,https://www.iso.org/standard/30120.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 19:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 19: Runic,Withdrawn; Superseded,International Standard,,1998-11,,2000-10-05,https://www.iso.org/standard/29664.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 20:1998,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 20: Ogham,Withdrawn; Superseded,International Standard,,1998-11,,2000-10-05,https://www.iso.org/standard/29665.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 21:1999,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 21: Sinhala,Withdrawn; Superseded,International Standard,,1999-05,,2000-10-05,https://www.iso.org/standard/30257.html,,,,,,,
,,,characterSet,noReview; relOnly; relComplete,ISO/IEC 10646-1:1993/Amd 23:1999,Edition 1,Information Technology — Universal Multiple-Octet Coded Character Set (UCS) — Part 1: Architecture and Basic Multilingual Plane (1993) — Amendment 23: Bopomofo Extended and Others Characters,Withdrawn; Superseded,International Standard,,1999-05,,2000-10-05,https://www.iso.org/standard/30655.html,,,,,,,
